359011354289	1000000000000000
741363508289	1000000000000000
769142053176	1000000000000000
782771750344	1000000000000000
795125572688	1000000000000000
818372766690	1000000000000000
842003883186	1000000000000000
874185135365	1000000000000000
909019726716	1000000000000000
928142522792	1000000000000000
945537891513	1000000000000000
991753857606	1000000000000000
1067676455972	1000000000000000
1107995883415	1000000000000000
1121634793965	1000000000000000
1131107794510	1000000000000000
1136312460073	1000000000000000
1146113221381	1000000000000000
1162830320657	1000000000000000
1187073715405	1000000000000000
1204802228088	1000000000000000
1227267365893	1000000000000000
1250010275612	1000000000000000
1261885507663	1000000000000000
1273911742156	1000000000000000
1290468404367	1000000000000000
1307348451294	1000000000000000
1324792346898	1000000000000000
1351562125196	1000000000000000
1369966590112	1000000000000000
1379422647013	1000000000000000
1384257158608	1000000000000000
1389083812187	1000000000000000
1398795059650	1000000000000000
1406660037503	1000000000000000
1411560966496	1000000000000000
1423697711971	1000000000000000
1439021143912	1000000000000000
1451257838450	1000000000000000
1467261031617	1000000000000000
1487277831644	1000000000000000
1504007086365	1000000000000000
1515413586644	1000000000000000
1526994589506	1000000000000000
1563400081896	1000000000000000
1660079362915	1000000000000000
1731453678025	1000000000000000
1738976023568	1000000000000000
1761561373208	1000000000000000
1796287049146	1000000000000000
1815633990545	1000000000000000
1826338743000	1000000000000000
1846795003983	1000000000000000
1862013287139	1000000000000000
1876003747816	1000000000000000
1893688652686	1000000000000000
1902713493180	1000000000000000
1909417110755	1000000000000000
1911307468685	1000000000000000
1912569331231	1000000000000000
1919875454642	1000000000000000
1929650710697	1000000000000000
1934009910719	1000000000000000
1936589175018	1000000000000000
1951170585605	1000000000000000
1967700715225	1000000000000000
1972214448206	1000000000000000
1976117023197	1000000000000000
1983967356915	1000000000000000
1989225058845	1000000000000000
2001239432452	1000000000000000
2020061841983	1000000000000000
2028921559233	1000000000000000
2037248437558	1000000000000000
2048377799144	1000000000000000
2061032034472	1000000000000000
2083275099352	1000000000000000
2118711895788	1000000000000000
2149642868402	1000000000000000
2164382266163	1000000000000000
2177712247447	1000000000000000
2186380339770	1000000000000000
2188054489431	1000000000000000
2199195629247	1000000000000000
2225992438934	1000000000000000
2249396333933	1000000000000000
2266868430344	1000000000000000
2290574570807	1000000000000000
2317170040719	1000000000000000
2335716370722	1000000000000000
2345277480783	1000000000000000
2350782620271	1000000000000000
2354991664416	1000000000000000
2359495254358	1000000000000000
2362939538461	1000000000000000
2369601795597	1000000000000000
2380257743456	1000000000000000
2403241861465	1000000000000000
2421256067532	1000000000000000
2422879941093	1000000000000000
2425183627118	1000000000000000
2428296776115	1000000000000000
2467293274549	1000000000000000
2521572089594	1000000000000000
2544644976571	1000000000000000
2552345274368	1000000000000000
2562209027517	1000000000000000
2576744137132	1000000000000000
2584006645032	1000000000000000
2594910884640	1000000000000000
2608431866332	1000000000000000
2618681209137	1000000000000000
2626721800969	1000000000000000
2633701736948	1000000000000000
2639470144249	1000000000000000
2640051354119	1000000000000000
2657164715556	1000000000000000
2677620582334	1000000000000000
2682872819538	1000000000000000
2686739378108	1000000000000000
2692889761246	1000000000000000
2702118921707	1000000000000000
2707845670817	1000000000000000
2709580475840	1000000000000000
2716956515458	1000000000000000
2727522857991	1000000000000000
2734981932689	1000000000000000
2739851473293	1000000000000000
2744116685842	1000000000000000
2763617317800	1000000000000000
2781412985833	1000000000000000
2783480686773	1000000000000000
2799961244578	1000000000000000
2817077580392	1000000000000000
2826871030074	1000000000000000
2838037890048	1000000000000000
2841595760239	1000000000000000
2847388723699	1000000000000000
2857284235764	1000000000000000
2862720603389	1000000000000000
2863662256860	1000000000000000
2865087523661	1000000000000000
2869930640017	1000000000000000
2874849533127	1000000000000000
2877283477773	1000000000000000
2879187001812	1000000000000000
2882071340230	1000000000000000
2888477833103	1000000000000000
2894907494868	1000000000000000
2903314037344	1000000000000000
2912049817800	1000000000000000
2916570310867	1000000000000000
2922114559584	1000000000000000
2926098724433	1000000000000000
2928795800258	1000000000000000
2930804230394	1000000000000000
2932823711534	1000000000000000
2937612256270	1000000000000000
2944235927969	1000000000000000
2952858750070	1000000000000000
2959520787993	1000000000000000
2963492315186	1000000000000000
2967279288597	1000000000000000
2974008257438	1000000000000000
2981145787976	1000000000000000
2983263836857	1000000000000000
2983372574215	1000000000000000
2985499493024	1000000000000000
2987915017550	1000000000000000
2992036485200	1000000000000000
2996312307457	1000000000000000
2999017142561	1000000000000000
3003342219796	1000000000000000
3014608595699	1000000000000000
3026185859469	1000000000000000
3035076712202	1000000000000000
3044221926925	1000000000000000
3049304145530	1000000000000000
3052618276290	1000000000000000
3054895191114	1000000000000000
3058189209695	1000000000000000
3065267862935	1000000000000000
3072682576400	1000000000000000
3083746171112	1000000000000000
3092965945978	1000000000000000
3096251658966	1000000000000000
3100816419076	1000000000000000
3107513152943	1000000000000000
3115438661417	1000000000000000
3120390885119	1000000000000000
3127580671298	1000000000000000
3135036836308	1000000000000000
3137504303848	1000000000000000
3139764211219	1000000000000000
3144674329866	1000000000000000
3147556554920	1000000000000000
3148533412688	1000000000000000
3151032004317	1000000000000000
3154857236174	1000000000000000
3159958549811	1000000000000000
3165110254284	1000000000000000
3169439726276	1000000000000000
3171986129398	1000000000000000
3175014064470	1000000000000000
3191697740402	1000000000000000
3209629340721	1000000000000000
3215997556169	1000000000000000
3220318416475	1000000000000000
3226906328162	1000000000000000
3235574324231	1000000000000000
3239453803661	1000000000000000
3244634554324	1000000000000000
3251465300964	1000000000000000
3254215399460	1000000000000000
3257621099535	1000000000000000
3260389852915	1000000000000000
3271431740371	1000000000000000
3285809189056	1000000000000000
3290931637568	1000000000000000
3294260333549	1000000000000000
3299378995485	1000000000000000
3303255800428	1000000000000000
3306353909507	1000000000000000
3309114778469	1000000000000000
3310819518447	1000000000000000
3313211008686	1000000000000000
3315089141255	1000000000000000
3316482334757	1000000000000000
3321162021977	1000000000000000
3325624041304	1000000000000000
3331074490967	1000000000000000
3337749856623	1000000000000000
3339392889882	1000000000000000
3340875656498	1000000000000000
3344559018317	1000000000000000
3347556402137	1000000000000000
3349174029515	1000000000000000
3354385675892	1000000000000000
3360919646499	1000000000000000
3363956017490	1000000000000000
3367757908585	1000000000000000
3374165735686	1000000000000000
3379406635563	1000000000000000
3383008842984	1000000000000000
3386101997778	1000000000000000
3387489735945	1000000000000000
3389631620099	1000000000000000
3392747493735	1000000000000000
3396139073004	1000000000000000
3398823212353	1000000000000000
3400769736357	1000000000000000
